Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2006116914,37,Lawrence,37301,New Castle City,11,District 11-0,37301,NEW CASTLE CITY,2006,10,3,0818,08,Daylight,No adverse conditions,Dry,Rear-end, , ,T intersection,Not applicable, ,Urbanized,0,2,3,3,No,No,41 01:05.588,80 20:16.554,0823,0819,  ,1, ,South, , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41.0182,-80.3379, ,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(41.0182, -80.3379)"
2004004709,36,Lancaster,36225,Mount Joy Twp,08,District 8-0,36505,NORTHWEST LANCASTER CNTY REGIONAL,2004,03,2,1340,13,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urbanized,0,1,1,1,No,No,40 08:53.524,76 34:39.584,1345,1340,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.1482,-76.5777, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.1482, -76.5777)"
2005061144,38,Lebanon,38301,Lebanon City,08,District 8-0,38301,LEBANON CITY,2004,09,1,1310,13,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urbanized,0,0,1,1,No,No,40 19:37.038,76 25:25.852,1322,1320,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.327,-76.4238, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.327, -76.4238)"
2011110730,57,Susquehanna,57212,Great Bend Twp,04,District 4-0,68R04,PSP - Blooming Grove,2011,10,3,1905,19,Dark no street lights,No adverse conditions,Dry,Other or Unknown, , ,Mid-block,Not applicable, ,Rural,0,0,1,1,No,No,41 55:57.854,75 43:51.283,1918,1906,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9327,-75.7309, ,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(41.9327, -75.7309)"
2007010195,09,Bucks,09202,Bensalem Twp,06,District 6-0,68M03,PSP - Trevose,2006,12,1,1053,10,Daylight,No adverse conditions,Dry,Non collision, , ,Mid-block,Not applicable, ,Urban,0,1,1,1,No,No,40 04:05.880,74 57:38.880,1059,1054,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0685,-74.9607, ,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.0685, -74.9607)"
2005064775,36,Lancaster,36406,East Petersburg Boro,08,District 8-0,36101,MANHEIM TWP,2005,01,1,0750,07,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Four way intersection,Not applicable, ,Urban,0,1,1,1,No,No,40 06:00.532,76 21:08.482,0753,0750,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.1001,-76.3524, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.1001, -76.3524)"
2009114063,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2009,11,3,0655,06,Daylight,No adverse conditions,Dry,Rear-end, , ,Off ramp,Yield sign, ,Urban,0,0,2,2,No,No,40 26:53.095,79 59:29.714,0705,0700,  ,2, ,South, , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4458,-79.9904, ,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4458, -79.9904)"
2002226387,10,Butler,10301,Butler City,10,District 10-0,10301,BUTLER CITY,2002,08,2,2205,22,Dark street lights,No adverse conditions,Dry,Angle, , ,T intersection,Traffic signal, ,Urbanized,0,2,4,2,No,No,40 51:46.080,79 54:39.240,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.8628,-79.9109, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.8628, -79.9109)"
2004206282,66,York,66231,West Manchester Twp,08,District 8-0,66231,WEST MANCHESTER TWP,2004,04,2,2055,20,Dark street lights,No adverse conditions,Dry,Rear-end, , ,Four way intersection,Traffic signal, ,Rural,0,2,2,2,No,No,39 58:27.840,76 45:54.000,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9744,-76.765, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,"(39.9744, -76.765)"
2003022095,32,Indiana,32203,Blacklick Twp,10,District 10-0,68A03,PSP - Indiana,2002,05,3,0720,07,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Rural,0,1,4,2,Yes,No,40 28:48.814,79 19:02.209,0740,0721,  ,1,Yes,East, , ,No Controls, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40.4802,-79.3173, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.4802, -79.3173)"
2000025196,09,Bucks,09101,Bristol Twp,06,District 6-0,09101,BRISTOL TWP,2000,03,6,1512,15,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,1,2,2,No,No,40 06:25.200,74 52:36.120,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.1068,-74.8768, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"(40.1068, -74.8768)"
2007032229,46,Montgomery,46106,Lower Pottsgrove Twp,06,District 6-0,46106,LOWER POTTSGROVE TWP,2007,02,4,1611,16,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Other Type TCD, ,Urbanized,0,0,4,2,Yes,No,40 14:40.000,75 35:21.009,1614,1611,  ,2,Yes,East, , ,Emergency Preemptive Signal, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2447,-75.5892, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.2447, -75.5892)"
2005110160,28,Franklin,28401,Chambersburg Boro,08,District 8-0,28401,CHAMBERSBURG,2005,04,5,1301,13,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,0,2,1,No,No,,,1302,1301,  ,1,Yes,East, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2015037654,06,Berks,06219,Longswamp Twp,05,District 5-0,68L01,PSP - Reading,2015,03,2,1900,19,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,40 30:06.474,75 38:14.276,1914,1906,  ,2, ,North And South, , ,No Controls, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5018,-75.6373, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.5018, -75.6373)"
2009044971,39,Lehigh,39201,Hanover Twp,05,District 5-0,68M01,PSP - Bethlehem,2009,04,3,0742,07,Daylight,Rain,Wet,Angle, , ,Mid-block,Not applicable, ,Urban,0,2,3,2,No,No,40 40:01.166,75 25:52.181,0750,0746,  ,1, ,North And South, , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.667,-75.4312, ,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.667, -75.4312)"
2005109959,02,Allegheny,02423,Dravosburg Boro,11,District 11-0,02423, ,2005,04,3,1050,10,Daylight,Rain,Wet,Hit fixed object, , ,Y intersection,Not applicable, ,Urban,0,0,2,1,No,No,40 20:57.179,79 53:32.213,1055,1050,  ,1, ,South, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3492,-79.8923, ,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3492, -79.8923)"
2013112325,48,Northampton,48301,Bethlehem City,05,District 5-0,48501,LEHIGH UNIVERSITY,2013,11,5,1233,12,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Urban,0,1,3,2,No,No,40 36:12.520,75 22:55.640,1236,1233,  ,2, ,North And South, , ,No Controls, , , , , , , , , ,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40.6035,-75.3821, ,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.6035, -75.3821)"
2015010311,15,Chester,15247,West Goshen Twp,06,District 6-0,15247,WEST GOSHEN TWP,2015,01,6,0649,06,Dawn,No adverse conditions,Dry,Rear-end, , ,Four way intersection,Traffic signal, ,Urban,0,0,6,3,No,No,39 56:44.915,75 35:07.924,0657,0649,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9457,-75.5855, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(39.9457, -75.5855)"
2013132418,39,Lehigh,39102,Whitehall Twp,05,District 5-0,39102,WHITEHALL TWP,2013,12,3,2030,20,Dark no street lights,Snow,Ice Patches,Hit fixed object, , ,T intersection,Traffic signal, ,Urban,0,0,1,1,No,No,40 39:10.403,75 30:12.566,2106,2106,  ,1,Yes,West, , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6529,-75.5035, ,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.6529, -75.5035)"
2005137337,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2005,05,3,0800,08,Daylight,No adverse conditions,Dry,Sideswipe (Opposite dir.), , ,Mid-block,Not applicable, ,Urban,0,2,2,2,No,No,,,0808,0802,  ,2, ,"All (N,S,E,W)", , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2003017954,46,Montgomery,46104,Lower Merion Twp,06,District 6-0,46104,LOWER MERION TWP,2002,06,5,2132,21,Dusk,Rain,Wet,Rear-end, , ,Mid-block,Traffic signal, ,Urban,0,1,3,2,No,No,39 59:34.000,75 17:06.221,2135,2132,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9928,-75.2853, ,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(39.9928, -75.2853)"
2002212737,46,Montgomery,46110,Upper Moreland Twp,06,District 6-0,46110,UPPER MORELAND TWP,2002,04,5,1942,19,Dark street lights,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Urban,0,0,2,2,No,No,40 10:18.120,75 04:26.760,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1717,-75.0741, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.1717, -75.0741)"
2001207794,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2001,01,2,0739,07,Daylight,Snow,Snow covered,Hit fixed object, , ,Four way intersection,Traffic signal, ,Urban,0,1,1,1,No,No,40 30:15.840,78 24:32.760,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.5043,-78.4091, ,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5043, -78.4091)"
2001241543,37,Lawrence,37214,Union Twp,11,District 11-0,68D06,PSP - New Castle,2001,04,2,1558,15,Daylight,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,41 01:04.265,80 23:21.786,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41.0184,-80.3893, ,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(41.0184, -80.3893)"
2003090531,14,Centre,14201,Benner Twp,02,District 2-0,68G07,PSP - Rockview,2003,04,7,1830,18,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Rural,0,0,3,2,No,No,40 53:57.326,77 47:53.579,1905,1850,  ,1,Yes,North, , ,No Controls, , , , , , , , , ,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8993,-77.7981, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.8993, -77.7981)"
2005206386,23,Delaware,23108,Springfield Twp,06,District 6-0,23108,SPRINGFIELD TWP,2005,06,5,0816,08,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,0,2,2,No,No,39 55:59.880,75 21:09.000,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9333,-75.3525, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(39.9333, -75.3525)"
