Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Time of Day,Hour of Day,Illumination,Road Condition,Collision Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,Latitude,Longitude,Vehicle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Latitude (Decimal),Longitude (Decimal),Interstate,State Road,Local Road Only,Turnpike,Injury,Fatal,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Unbelted,NHTSA Aggressive Driving,Running Stop Sign,Hit Parked Vehicle,Suspected Serious Injury,Suspected Minor Injury,Drug Related,Illegal Drug Related,Drugged Driver,Impaired Driver,Geographic Location of the Crash
1997050974,66,York,66203,Codorus Twp,08,District 8-0,68H07,PSP - York,1997,6,1530,15,Daylight,Dry,Hit fixed object,Rural,0,1,1,1,39 45:15.480,76 46:45.120,1,0,0,1,1,1,0,0,0,0,0,0,0,1,39.7543,-76.7792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"(39.7543, -76.7792)"
2009126392,22,Dauphin,22301,Harrisburg City,08,District 8-0,22301,HARRISBURG CITY,2009,12,1849,18,Dark street lights,Dry,Rear-end,Urban,0,5,5,3,40 14:35.818,76 51:29.391,3,0,4,1,5,0,0,0,0,0,1,0,0,1,40.2433,-76.8582,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,"(40.2433, -76.8582)"
2007012757,40,Luzerne,40304,Wilkes,04,District 4-0,40304,WILKES BARRE CITY,2007,2,2329,23,Dark street lights,Dry,Angle,Urban,0,1,10,2,41 14:53.356,75 52:28.082,2,0,0,1,1,0,0,1,0,0,0,0,1,5,41.2482,-75.8745,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(41.2482, -75.8745)"
2009044741,02,Allegheny,02301,Pittsburgh City,11,District 11-0,68B03,PSP - Pittsburgh (Orig. Finlay),2009,3,1445,14,Daylight,Dry,Rear-end,Urban,0,1,3,2,40 25:43.923,79 55:47.839,2,0,0,1,1,0,0,0,0,0,0,0,0,1,40.4289,-79.9299,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"(40.4289, -79.9299)"
1998053475,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,1998,6,1109,11,Daylight,Dry,Angle,Urban,0,1,2,2,,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
2017047192,36,Lancaster,36239,West Hempfield Twp,08,District 8-0,36239,WEST HEMPFIELD TWP,2017,5,0200,2,Dark – no street lights,Dry,Hit fixed object,Urban,1,0,1,1,40 02:29.350,76 24:34.740,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0415,-76.4097,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.0415, -76.4097)"
2008000154,06,Berks,06214,Exeter Twp,05,District 5-0,06214,EXETER TWP,2007,11,1459,14,Daylight,Dry,Angle,Urban,0,2,3,2,40 19:28.000,75 50:59.899,2,0,0,2,2,0,1,0,0,0,1,0,0,1,40.3245,-75.8498,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.3245, -75.8498)"
1997032524,36,Lancaster,36229,Providence Twp,08,District 8-0,68J01,PSP - Lancaster,1997,3,2205,22,Dark street lights,Dry,Hit fixed object,Rural,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,
2006102681,23,Delaware,23106,Radnor Twp,06,District 6-0,23106,RADNOR TWP,2006,10,1926,19,Dark street lights,Dry,Hit fixed object,Urban,0,1,1,1,,,1,0,0,0,1,0,0,0,0,0,0,0,1,1,,,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,
1999070054,02,Allegheny,02435,Green tree Boro,11,District 11-0,02435,GREEN TREE BORO,1999,7,1251,12,Daylight,Dry,Rear-end,Urban,0,0,2,2,40 25:08.760,80 02:44.880,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40.4191,-80.0459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.4191, -80.0459)"
2007203835,49,Northumberland,49405,Milton Boro,03,District 3-0,49405,MILTON BORO,2007,8,0927,9,Daylight,Dry,Angle,Urbanized,0,1,5,2,41 01:23.667,76 51:00.460,2,0,0,1,1,0,0,0,0,0,0,0,0,1,41.0232,-76.8501,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(41.0232, -76.8501)"
2016013846,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2016,1,1935,19,Dark street lights,Dry,Angle,Urban,0,1,2,3,40 03:19.504,75 05:33.327,3,0,0,0,1,0,0,0,0,0,1,0,0,1,40.0554,-75.0926,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"(40.0554, -75.0926)"
2010042917,10,Butler,10101,Butler Twp,10,District 10-0,10101,BUTLER TWP,2010,5,0004,0,Dark street lights,Dry,Hit fixed object,Urbanized,0,0,1,1,40 50:48.687,79 53:58.783,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.8469,-79.8997,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"(40.8469, -79.8997)"
1997136158,64,Westmoreland,64101,North Huntingdon Twp,12,District 12-0,64101,NORTH HUNTINGDON TWP,1997,10,1244,12,Daylight,Dry,Rear-end,Urban,0,2,3,2,,,2,0,0,2,2,0,0,0,0,0,1,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,
2009020327,02,Allegheny,02115,Robinson Twp,11,District 11-0,02115,ROBINSON TWP,2009,2,0020,0,Dark street lights,Dry,Hit fixed object,Urban,0,0,1,1,40 27:06.411,80 09:55.349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.4518,-80.1654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"(40.4518, -80.1654)"
2007007026,62,Washington,62222,Peters Twp,12,District 12-0,62222,PETERS TWP,2007,1,1717,17,Dark no street lights,Wet,Hit fixed object,Urban,0,1,1,1,40 17:40.133,80 04:02.311,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40.2945,-80.0673,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"(40.2945, -80.0673)"
2009039056,36,Lancaster,36101,Manheim Twp,08,District 8-0,36101,MANHEIM TWP,2009,3,0149,1,Dark no street lights,Dry,Hit fixed object,Urban,0,1,1,1,40 04:53.477,76 19:39.563,1,1,0,0,1,0,0,0,0,0,1,0,0,1,40.0815,-76.3277,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"(40.0815, -76.3277)"
2014091909,28,Franklin,28406,Waynesboro Boro,08,District 8-0,28406,WAYNESBORO BORO,2014,9,0007,0,Dark street lights,Dry,Hit fixed object,Urbanized,0,1,2,1,39 45:08.137,77 34:18.056,1,0,0,1,1,0,0,0,0,0,0,0,0,2,39.7523,-77.5717,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"(39.7523, -77.5717)"
2006008604,36,Lancaster,36203,Caernarvon Twp,08,District 8-0,68J05,PSP - Ephrata,2005,12,2207,22,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,40 09:26.755,75 54:58.417,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40.1574,-75.9162,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"(40.1574, -75.9162)"
2011109876,46,Montgomery,46208,Lower Providence Twp,06,District 6-0,46208,LOWER PROVIDENCE TWP,2011,9,1508,15,Daylight,Dry,Head-on,Urban,1,1,2,2,40 09:14.331,75 25:07.347,2,0,0,1,1,0,0,0,0,0,2,0,0,1,40.154,-75.4186,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,"(40.154, -75.4186)"
2004211789,11,Cambria,11301,Johnstown City,09,District 9-0,11301,JOHNSTOWN CITY,2004,7,1952,19,Daylight,Wet,Hit fixed object,Urban,0,1,3,1,40 21:20.523,78 56:28.471,1,0,0,1,1,0,0,1,0,0,0,0,0,2,40.3557,-78.9412,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.3557, -78.9412)"
2001263517,02,Allegheny,02416,Castle Shannon Boro,11,District 11-0,02416,CASTLE SHANON,2001,7,1744,17,Daylight,Dry,Angle,Urban,0,1,2,2,40 22:02.280,80 01:37.920,2,0,0,1,1,0,0,0,0,0,1,0,1,1,40.3674,-80.0273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.3674, -80.0273)"
2006065476,46,Montgomery,46220,Upper Merion Twp,06,District 6-0,46220,UPPER MERION TWP,2006,6,1410,14,Daylight,Wet,Rear-end,Urban,0,1,5,3,40 05:15.000,75 23:01.245,3,0,0,1,1,0,0,1,0,0,1,0,0,2,40.0877,-75.3837,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"(40.0877, -75.3837)"
2000006833,64,Westmoreland,64217,Unity Twp,12,District 12-0,68A01,PSP - Greensburg,2000,1,2120,21,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,40 15:05.760,79 24:42.480,1,0,0,1,1,0,0,0,0,0,0,0,0,1,40.2516,-79.4117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"(40.2516, -79.4117)"
2007008438,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2006,12,1345,13,Daylight,Dry,Angle,Urban,0,1,1,2,39 55:48.000,75 13:09.385,2,0,0,0,1,0,0,0,0,0,0,0,0,1,39.9301,-75.2192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"(39.9301, -75.2192)"
1998070416,48,Northampton,48213,Plainfield Twp,05,District 5-0,48213,PLAINFIELD TWP,1998,1,1052,10,Daylight,Snow covered,Hit fixed object,Urbanized,0,1,1,1,40 50:02.760,75 16:03.720,1,0,0,1,1,0,0,0,0,0,0,0,0,1,40.834,-75.2677,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.834, -75.2677)"
2006127445,40,Luzerne,40214,Hazle Twp,04,District 4-0,68N01,PSP - Hazleton,2006,11,1308,13,Daylight,Dry,Other or Unknown,Rural,0,1,3,2,40 56:24.000,75 56:45.214,2,0,0,1,1,0,0,0,0,0,0,0,1,1,40.9402,-75.9459,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.9402, -75.9459)"
2014080449,42,Mckean,42301,Bradford City,02,District 2-0,42301,BRADFORD CITY,2014,8,1940,19,Daylight,Dry,Angle,Urbanized,0,1,2,2,41 56:46.240,78 38:58.190,1,0,0,1,1,0,0,0,0,0,0,0,0,1,41.9462,-78.6495,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(41.9462, -78.6495)"
2005191036,01,Adams,01216,Mount Pleasant Twp,08,District 8-0,68H06,PSP - Gettysburg,2002,11,1625,16,Daylight,Dry,Angle,Rural,0,2,4,2,,,2,1,0,1,2,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,
2000040847,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2000,4,2015,20,Dark street lights,Wet,Angle,Urban,0,4,4,2,40 24:52.059,79 59:18.895,2,0,0,0,0,0,0,0,0,0,0,0,0,4,40.4145,-79.9886,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.4145, -79.9886)"
1997053230,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,1997,5,1637,16,Daylight,Dry,Angle,Urban,0,2,2,2,40 30:16.920,78 23:47.400,2,0,0,2,2,0,0,0,0,0,0,0,0,1,40.5049,-78.3964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"(40.5049, -78.3964)"
2015072994,40,Luzerne,40301,Hazleton City,04,District 4-0,40301,HAZLETON CITY,2015,7,1654,16,Daylight,Dry,Sideswipe (same dir.),Urbanized,0,1,1,2,40 57:21.898,75 58:22.633,2,0,0,1,1,0,0,0,0,0,0,1,0,1,40.9561,-75.973,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,"(40.9561, -75.973)"
1999400552,40,Luzerne,40104,Wilkes,04,District 4-0,40104,WILKES BARRE TWP,1999,7,2135,21,Dark no street lights,Dry,Head-on,Urban,2,3,5,2,41 13:50.160,75 52:17.040,2,0,3,0,3,0,1,0,0,0,1,0,0,3,41.2306,-75.8714,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"(41.2306, -75.8714)"
2001271532,25,Erie,25215,Springfield Twp,01,District 1-0,68E04,PSP - Girard,2001,6,0220,2,Dark no street lights,Dry,Hit fixed object,Rural,0,2,2,1,41 58:30.000,80 27:21.240,1,0,0,2,2,0,0,0,0,0,0,0,0,1,41.9751,-80.4559,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"(41.9751, -80.4559)"
1999029607,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,1999,4,0215,2,Dark street lights,Dry,Hit fixed object,Urban,0,0,1,1,40 28:19.200,80 00:55.800,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.4723,-80.0155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.4723, -80.0155)"
2005179863,61,Warren,61301,Warren City,01,District 1-0,61301,WARREN CITY,2002,12,1350,13,Daylight,Dry,Hit pedestrian,Urbanized,0,1,2,2,,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2000056547,63,Wayne,63221,Sterling Twp,04,District 4-0,68R03,PSP - Honesdale,2000,4,0045,0,Dark no street lights,Dry,Hit fixed object,Rural,0,0,3,1,41 21:44.640,75 23:10.680,1,0,0,0,0,1,0,0,0,0,0,0,0,1,41.3624,-75.3863,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"(41.3624, -75.3863)"
2000008317,47,Montour,47401,Danville Boro,03,District 3-0,47401,DANVILLE BORO,2000,2,0552,5,Daylight,Wet,Other or Unknown,Urbanized,0,1,1,2,40 57:49.680,76 36:50.760,2,0,0,1,1,0,0,0,0,0,0,0,0,1,40.9638,-76.6141,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"(40.9638, -76.6141)"
1997116042,09,Bucks,09219,Plumstead Twp,06,District 6-0,09219,PLUMSTEAD TWP,1997,10,1834,18,Dark no street lights,Dry,Non collision,Rural,0,1,1,1,40 22:19.200,75 09:50.760,1,0,1,0,1,0,0,0,0,0,0,0,0,1,40.372,-75.1641,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"(40.372, -75.1641)"
2014088983,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2014,8,1102,11,Daylight,Dry,Angle,Urban,0,0,5,3,39 56:49.135,75 12:54.644,3,0,0,0,0,0,0,0,0,0,0,1,0,2,39.947,-75.2152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(39.947, -75.2152)"
2000093556,09,Bucks,09202,Bensalem Twp,06,District 6-0,09202,BENSALEM TWP,2000,8,1955,19,Dusk,Dry,Hit fixed object,Urban,0,1,1,1,40 04:46.920,74 55:14.160,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40.0797,-74.9207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.0797, -74.9207)"
2009013500,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2008,12,1140,11,Daylight,Wet,Head-on,Urban,0,0,2,2,40 01:32.812,75 12:11.307,2,0,0,0,0,0,0,0,0,0,0,0,0,2,40.0259,-75.2032,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.0259, -75.2032)"
2007068756,66,York,66201,Carroll Twp,08,District 8-0,66201,CARROLL TWP,2007,7,1158,11,Daylight,Dry,Rear-end,Rural,0,0,3,2,40 06:04.000,77 00:22.641,2,0,0,0,0,0,0,1,0,0,0,0,0,1,40.1013,-77.0062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.1013, -77.0062)"
2001267261,49,Northumberland,49201,Delaware Twp,03,District 3-0,68F06,PSP - Milton,2001,7,1918,19,Daylight,Dry,Hit fixed object,Rural,0,1,2,1,,,1,0,0,1,1,1,0,0,0,0,0,0,0,2,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
2002063763,10,Butler,10228,Summit Twp,10,District 10-0,68D01,PSP - Butler,2002,2,2330,23,Dark no street lights,Wet,Hit fixed object,Rural,0,1,2,2,,,2,0,1,0,1,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,
2002230344,06,Berks,06301,Reading City,05,District 5-0,06301,READING CITY,2002,8,1900,19,Dusk,Wet,Angle,Urban,0,2,4,2,40 19:27.480,75 56:00.600,2,0,2,0,2,0,0,1,0,0,0,0,0,2,40.3243,-75.9336,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"(40.3243, -75.9336)"
2004007331,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2003,4,0215,2,Dark street lights,Dry,Rear-end,Urban,0,0,2,2,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
2003210690,39,Lehigh,39403,Coopersburg Boro,05,District 5-0,39403,COOPERSBURG BORO,2003,5,1416,14,Daylight,Dry,Hit fixed object,Rural,0,0,1,1,40 30:32.400,75 22:56.640,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.509,-75.3825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.509, -75.3825)"
2005023553,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2004,10,1336,13,Daylight,Dry,Angle,Urban,0,1,3,2,40 30:00.595,78 24:56.063,2,0,0,0,1,0,0,0,0,0,0,0,0,1,40.5002,-78.4156,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.5002, -78.4156)"
1999021539,06,Berks,06238,Tilden Twp,05,District 5-0,68L04,PSP - Hamburg,1999,2,0010,0,Dark no street lights,Snow covered,Hit fixed object,Rural,0,2,3,1,,,1,0,2,0,2,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,
2016096801,02,Allegheny,02463,Swissvale Boro,11,District 11-0,02463,SWISSVALE BORO,2016,9,1713,17,Daylight,Dry,Sideswipe (same dir.),Urban,0,1,2,2,40 25:25.906,79 53:14.118,2,0,1,0,1,0,1,0,0,0,0,0,0,2,40.4239,-79.8873,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"(40.4239, -79.8873)"
1997029566,46,Montgomery,46424,West Conshohocken Boro,06,District 6-0,68K01,PSP - Philadelphia,1997,3,1415,14,Daylight,Dry,Hit fixed object,Urban,0,1,1,1,40 03:52.200,75 19:16.320,1,0,1,0,1,0,0,0,0,0,1,0,0,1,40.0645,-75.3212,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"(40.0645, -75.3212)"
2012041237,36,Lancaster,36408,Ephrata Boro,08,District 8-0,36408,EPHRATA,2012,4,1626,16,Daylight,Dry,Angle,Urbanized,0,0,6,2,40 10:57.079,76 10:28.081,2,0,0,0,0,0,0,0,1,0,0,0,1,4,40.1825,-76.1745,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.1825, -76.1745)"
2007030932,23,Delaware,23202,Chadds Ford Twp,06,District 6-0,68K02,PSP - Media,2006,12,0041,0,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,39 51:56.000,75 34:33.665,1,0,1,0,1,0,0,0,0,0,0,0,0,1,39.8656,-75.576,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,"(39.8656, -75.576)"
2000048380,18,Clinton,18209,East Keating Twp,02,District 2-0,68F04,PSP - Lamar,2000,4,1615,16,Daylight,Dry,Hit fixed object,Rural,0,1,2,1,41 16:52.320,77 57:18.720,1,0,0,1,1,0,0,0,1,0,0,0,0,2,41.2812,-77.9552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"(41.2812, -77.9552)"
2017109795,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2017,9,1255,12,Daylight,Dry,Angle,Urban,0,1,3,2,40 03:55.083,75 05:25.277,2,0,0,0,1,0,0,0,0,0,0,1,0,2,40.0653,-75.0904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.0653, -75.0904)"
1998078095,02,Allegheny,02115,Robinson Twp,11,District 11-0,02115,ROBINSON TWP,1998,8,0356,3,Dark street lights,Dry,Hit fixed object,Urban,0,1,1,1,,,1,0,0,1,1,0,0,0,0,1,0,0,0,1,,,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
2005128461,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2005,5,1423,14,Daylight,Dry,Hit pedestrian,Urban,0,1,2,2,,,1,0,1,0,1,0,0,0,0,0,1,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
2005410730,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2005,9,0228,2,Dark street lights,Dry,Sideswipe (same dir.),Urban,0,1,1,2,,,2,0,0,0,1,0,0,1,0,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
1999151233,64,Westmoreland,64217,Unity Twp,12,District 12-0,68A01,PSP - Greensburg,1999,12,0215,2,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
2008025645,40,Luzerne,40425,Sugar Notch Boro,04,District 4-0,68P01,PSP - Wyoming,2008,2,1415,14,Daylight,Dry,Hit fixed object,Urban,0,0,2,1,41 11:35.755,75 56:41.786,1,0,0,0,0,0,0,0,1,0,0,0,0,1,41.1933,-75.9449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"(41.1933, -75.9449)"
2015134352,53,Schuylkill,53413,Mechanicsville Boro,05,District 5-0,68L07,PSP - Schuylkill Haven,2015,12,2300,23,Dark no street lights,Wet,Hit fixed object,Urbanized,0,0,1,1,40 41:30.348,76 11:09.764,1,0,0,0,0,0,0,0,0,0,1,0,0,1,40.6918,-76.186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.6918, -76.186)"
2017001727,36,Lancaster,36202,Brecknock Twp,08,District 8-0,68J01,PSP - Lancaster,2016,12,1143,11,Daylight,Wet,Hit fixed object,Rural,0,1,1,1,40 10:50.960,76 02:16.560,1,0,0,0,1,0,0,0,0,0,0,0,0,1,40.1808,-76.0379,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"(40.1808, -76.0379)"
2005172106,15,Chester,15220,Kennett Twp,06,District 6-0,68J02,PSP - Avondale,2002,12,0215,2,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,39 48:11.000,75 43:03.489,1,0,0,0,1,0,0,0,0,0,0,0,0,1,39.8031,-75.7176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(39.8031, -75.7176)"
2011051890,15,Chester,15203,East Bradford Twp,06,District 6-0,15414,WEST CHESTER BORO,2011,5,1104,11,Daylight,Dry,Hit fixed object,Rural,0,1,1,1,39 58:15.621,75 38:09.660,1,0,1,0,1,0,0,0,0,0,0,0,0,1,39.971,-75.636,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"(39.971, -75.636)"
