Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Time of Day,Hour of Day,Illumination,Road Condition,Collision Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,Latitude,Longitude,Vehicle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Latitude (Decimal),Longitude (Decimal),Interstate,State Road,Local Road Only,Turnpike,Injury,Fatal,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Unbelted,NHTSA Aggressive Driving,Running Stop Sign,Hit Parked Vehicle,Suspected Serious Injury,Suspected Minor Injury,Drug Related,Illegal Drug Related,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2011090432,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2011,8,0400,4,Dark street lights,Wet,Rear-end,Urban,0,2,2,2,40 02:04.761,75 06:19.504,2,0,0,2,2,0,0,0,1,0,0,0,0,0,40.0347,-75.1054,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,1,"(40.0347, -75.1054)"
2006007845,06,Berks,06222,Maidencreek Twp,05,District 5-0,06504,NORTHERN BERKS REGIONAL,2006,1,0810,8,Daylight,Wet,Hit fixed object,Rural,0,0,1,1,40 27:21.000,75 53:03.582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4557,-75.8846,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.4557, -75.8846)"
1999150730,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,1999,12,1511,15,Daylight,Dry,Angle,Urban,0,0,4,2,39 59:05.294,75 10:08.806,2,0,0,0,0,0,0,0,0,0,0,1,0,0,39.9848,-75.1691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,1,0,0,0,0,0,0,0,"(39.9848, -75.1691)"
1999120610,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,1999,11,0815,8,Daylight,Dry,Hit pedestrian,Urban,0,1,2,2,40 02:03.840,75 06:54.360,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.0345,-75.115,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(40.0345, -75.115)"
2009038618,15,Chester,15247,West Goshen Twp,06,District 6-0,15247,WEST GOSHEN TWP,2009,4,0850,8,Daylight,Dry,Sideswipe (same dir.),Urban,0,0,2,2,39 57:57.428,75 35:34.609,2,0,0,0,0,0,0,0,0,0,1,0,0,0,39.9659,-75.5932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(39.9659, -75.5932)"
2016119198,09,Bucks,09213,Middletown Twp,06,District 6-0,09213,MIDDLETOWN TWP,2016,10,1436,14,Daylight,Dry,Angle,Urban,0,0,3,3,40 10:43.933,74 54:27.658,3,0,0,0,0,0,0,0,0,0,2,0,1,0,40.1788,-74.9077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1788, -74.9077)"
2001259050,40,Luzerne,40103,Plains Twp,04,District 4-0,68P01,PSP - Wyoming,2001,6,1915,19,Daylight,Dry,Rear-end,Urban,0,1,2,2,41 15:04.320,75 49:28.560,2,0,0,1,1,0,0,0,1,0,1,0,0,0,41.2513,-75.8258,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(41.2513, -75.8258)"
1998056831,21,Cumberland,21103,Hampden Twp,08,District 8-0,21103,HAMPDEN TWP,1998,6,1150,11,Daylight,Dry,Rear-end,Urban,0,1,3,2,40 14:13.920,76 58:19.200,2,0,0,1,1,0,0,0,0,1,0,0,0,0,40.2372,-76.9715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.2372, -76.9715)"
2010052031,67,Philadelphia,67301,Philadelphia City,06,District 6-0,68K01,PSP - Philadelphia,2010,5,0128,1,Dark street lights,Dry,Hit fixed object,Urban,0,1,1,1,39 54:40.306,75 08:58.881,1,0,0,1,1,0,0,0,0,0,1,0,0,0,39.9112,-75.1497,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(39.9112, -75.1497)"
2014049854,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2014,4,0730,7,Daylight,Dry,Sideswipe (same dir.),Urban,0,0,1,2,40 01:21.123,75 12:20.956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0225,-75.2058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,1,0,0,0,0,0,0,"(40.0225, -75.2058)"
2012033491,01,Adams,01214,Menallen Twp,08,District 8-0,68H06,PSP - Gettysburg,2012,3,1815,18,Daylight,Dry,Angle,Rural,0,1,2,2,40 00:00.898,77 12:55.864,2,1,0,0,1,0,0,0,0,0,1,0,0,0,40.0003,-77.2154,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,No,1,0,0,1,0,0,0,0,1,"(40.0003, -77.2154)"
2000148604,23,Delaware,23104,Lower Chichester Twp,06,District 6-0,68K02,PSP - Media,2000,12,1651,16,Dusk,Dry,Rear-end,Urban,0,0,2,2,39 49:26.760,75 26:21.840,2,0,0,0,0,0,0,0,0,0,1,0,0,0,39.8241,-75.4394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(39.8241, -75.4394)"
2004217491,63,Wayne,63208,Dyberry Twp,04,District 4-0,63403,HONESDALE BORO,2004,12,1110,11,Daylight,Dry,Angle,Rural,0,1,3,2,,,2,0,0,1,1,0,0,0,0,0,1,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,
2011028761,62,Washington,62219,North Franklin Twp,12,District 12-0,62219,NORTH FRANKLIN TWP,2011,3,1908,19,Dark street lights,Wet,Angle,Urban,0,0,6,2,40 09:49.775,80 16:30.955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1638,-80.2753,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1638, -80.2753)"
2003210465,09,Bucks,09213,Middletown Twp,06,District 6-0,09213,MIDDLETOWN TWP,2003,3,0945,9,Daylight,Dry,Rear-end,Urban,0,0,3,2,40 09:56.520,74 52:25.680,2,0,0,0,0,0,0,1,0,0,0,0,0,0,40.1654,-74.8739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.1654, -74.8739)"
2015038582,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2015,3,1800,18,Daylight,Dry,Sideswipe (same dir.),Urban,0,1,3,2,39 58:52.010,75 07:47.370,2,0,1,0,1,0,0,0,0,0,1,0,0,0,39.9811,-75.1298,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,1,0,0,0,0,"(39.9811, -75.1298)"
2008055299,35,Lackawanna,35410,Moosic Boro,04,District 4-0,35410,MOOSIC BORO,2008,3,1925,19,Dusk,Dry,Hit pedestrian,Urban,0,0,6,2,41 21:18.487,75 43:47.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3551,-75.7297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.3551, -75.7297)"
2015088602,23,Delaware,23201,Bethel Twp,06,District 6-0,23201,BETHEL TWP,2015,8,0930,9,Daylight,Dry,Rear-end,Urban,0,0,2,2,39 50:27.643,75 29:37.831,2,0,0,0,0,0,0,0,1,0,0,0,1,0,39.841,-75.4938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(39.841, -75.4938)"
2011079781,48,Northampton,48301,Bethlehem City,05,District 5-0,48301,BETHLEHEM CITY,2011,8,0005,0,Dark street lights,Dry,Angle,Urban,0,0,1,2,40 36:43.473,75 22:27.555,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6121,-75.3743,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,1,"(40.6121, -75.3743)"
2009111594,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2009,10,0015,0,Dark street lights,Dry,Sideswipe (same dir.),Urban,0,0,1,2,42 08:08.420,80 03:18.315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1357,-80.0551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,0,"(42.1357, -80.0551)"
1997087924,46,Montgomery,46102,Cheltenham Twp,06,District 6-0,46102,CHELTENHAM TWP,1997,7,1453,14,Daylight,Dry,Angle,Urban,0,1,5,2,40 04:51.240,75 10:11.640,2,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0809,-75.1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.0809, -75.1699)"
2017001039,02,Allegheny,02463,Swissvale Boro,11,District 11-0,68B03,PSP - Pittsburgh (Orig. Finlay),2016,12,1218,12,Daylight,Dry,Angle,Urban,0,0,3,3,40 25:40.806,79 53:24.565,3,0,0,0,0,0,0,0,0,0,1,0,0,0,40.428,-79.8902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.428, -79.8902)"
1997141311,28,Franklin,28215,Washington Twp,08,District 8-0,28215,WASHINGTON TWP,1997,11,0652,6,Daylight,Wet,Hit fixed object,Urbanized,0,1,1,1,39 44:23.640,77 30:32.760,1,0,0,1,1,0,0,0,1,0,0,0,0,0,39.7399,-77.5091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(39.7399, -77.5091)"
2015086432,21,Cumberland,21212,Silver Spring Twp,08,District 8-0,68H02,PSP - Carlisle,2015,8,1950,19,Dusk,Dry,Hit fixed object,Rural,0,0,1,1,40 16:15.326,77 02:23.216,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40.2709,-77.0398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.2709, -77.0398)"
2006095269,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2006,7,1545,15,Daylight,Dry,Angle,Urban,0,0,2,2,40 03:42.000,75 05:00.674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.062,-75.0834,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,No,1,0,0,0,0,0,0,0,0,"(40.062, -75.0834)"
2010097893,06,Berks,06232,Richmond Twp,05,District 5-0,06407,FLEETWOOD BORO,2010,9,0700,7,Dawn,Dry,Other or Unknown,Rural,0,0,1,1,40 30:07.211,75 52:37.060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40.502,-75.877,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.502, -75.877)"
1999018651,36,Lancaster,36101,Manheim Twp,08,District 8-0,36101,MANHEIM TWP,1999,2,0700,7,Daylight,Dry,Rear-end,Urban,0,1,2,2,,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2006064342,48,Northampton,48402,Bath Boro,05,District 5-0,48502,COLONIAL REGIONAL,2006,6,1709,17,Daylight,Wet,Hit fixed object,Rural,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2004047757,36,Lancaster,36203,Caernarvon Twp,08,District 8-0,68J05,PSP - Ephrata,2003,12,1245,12,Daylight,Snow covered,Rear-end,Rural,0,1,4,4,,,2,0,0,1,1,0,1,0,0,0,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,0,
2003020763,66,York,66209,Fawn Twp,08,District 8-0,68H07,PSP - York,2002,5,0655,6,Daylight,Dry,Rear-end,Rural,0,0,2,2,39 43:54.000,76 28:13.359,2,0,0,0,0,0,0,1,0,0,0,0,0,0,39.7319,-76.4704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(39.7319, -76.4704)"
2013063815,15,Chester,15236,Tredyffrin Twp,06,District 6-0,15236,TREDYFFRIN TWP,2013,6,1437,14,Daylight,Dry,Rear-end,Rural,0,0,3,2,40 03:47.783,75 29:21.385,2,0,0,0,0,0,1,0,0,0,0,0,0,0,40.0633,-75.4893,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.0633, -75.4893)"
2012040866,09,Bucks,09219,Plumstead Twp,06,District 6-0,09219,PLUMSTEAD TWP,2012,4,0956,9,Daylight,Dry,Angle,Rural,0,0,3,2,40 23:09.180,75 08:47.139,2,0,0,0,0,0,0,0,0,0,1,1,0,0,40.3855,-75.1464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.3855, -75.1464)"
2011008788,66,York,66226,Shrewsbury Twp,08,District 8-0,68H07,PSP - York,2010,12,2107,21,Dark no street lights,Dry,Sideswipe (same dir.),Rural,0,0,1,2,39 46:03.726,76 39:58.806,2,0,0,0,0,0,0,0,0,0,1,0,0,0,39.7575,-76.6631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,0,"(39.7575, -76.6631)"
2007090499,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2007,8,0510,5,Dark street lights,Dry,Hit pedestrian,Urban,0,1,2,2,40 24:46.800,80 00:29.520,1,0,0,1,1,0,0,0,0,0,0,0,0,0,40.413,-80.0081,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.413, -80.0081)"
1998002385,53,Schuylkill,53218,North Manheim Twp,05,District 5-0,68L07,PSP - Schuylkill Haven,1998,1,1320,13,Daylight,Ice,Other or Unknown,Rural,0,0,1,3,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,0,
2000042379,14,Centre,14206,Ferguson Twp,02,District 2-0,14206,FERGUSON TWP,2000,5,0037,0,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,40 44:02.040,77 53:08.520,1,0,0,1,1,0,1,0,0,0,0,0,0,0,40.7339,-77.8858,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,1,0,0,0,0,0,0,0,"(40.7339, -77.8858)"
2013053446,46,Montgomery,46408,Hatboro Boro,06,District 6-0,46408,HATBORO BORO,2013,5,0758,7,Daylight,Dry,Hit fixed object,Urban,0,1,1,1,40 10:16.087,75 06:36.744,1,1,0,0,1,0,0,0,0,0,0,0,0,0,40.1711,-75.1102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,1,0,0,0,0,0,"(40.1711, -75.1102)"
2000116858,22,Dauphin,22103,Lower Swatara Twp,08,District 8-0,68T05,PSP - Newville,2000,9,0735,7,Daylight,Dry,Rear-end,Urban,0,2,3,3,40 12:51.840,76 47:27.600,3,0,0,2,2,0,0,0,0,0,2,0,0,0,40.2144,-76.791,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.2144, -76.791)"
2000065682,64,Westmoreland,64302,Greensburg City,12,District 12-0,64302,GREENSBURG CITY,2000,7,1411,14,Daylight,Dry,Rear-end,Urban,0,0,2,2,40 17:49.200,79 32:34.800,2,0,0,0,0,0,0,0,0,0,1,0,0,0,40.297,-79.543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.297, -79.543)"
2006012905,53,Schuylkill,53202,Blythe Twp,05,District 5-0,68L03,PSP - Frackville,2005,12,1310,13,Daylight,Wet,Hit fixed object,Rural,0,0,1,1,40 44:04.000,76 09:31.941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40.7347,-76.1588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.7347, -76.1588)"
1998053761,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,1998,5,1720,17,Daylight,Dry,Angle,Urban,0,1,2,2,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2000051233,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2000,5,2006,20,Daylight,Dry,Angle,Urban,0,2,4,2,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,
2012131115,07,Blair,07203,Blair Twp,09,District 9-0,07203,BLAIR TWP,2012,12,1152,11,Daylight,Snow covered,Angle,Rural,0,1,4,2,40 25:21.401,78 24:07.818,2,0,0,1,1,0,0,0,0,0,1,0,0,0,40.4226,-78.4022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.4226, -78.4022)"
2000069929,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2000,5,1452,14,Daylight,Wet,Angle,Urban,0,1,2,2,39 57:19.800,75 12:48.960,2,0,0,1,1,0,0,0,1,0,0,0,0,0,39.9555,-75.2136,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(39.9555, -75.2136)"
2001275536,46,Montgomery,46410,Jenkintown Boro,06,District 6-0,46410,JENKINTOWN BORO,2001,12,1355,13,Daylight,Dry,Angle,Urban,0,1,3,2,40 05:45.927,75 07:28.235,2,0,0,1,1,0,0,0,0,0,1,0,0,0,40.0961,-75.1245,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,1,0,0,0,0,0,0,0,"(40.0961, -75.1245)"
2006107601,46,Montgomery,46109,Upper Dublin Twp,06,District 6-0,46109,UPPER DUBLIN TWP,2006,10,1619,16,Daylight,Wet,Sideswipe (Opposite dir.),Urban,0,0,2,2,40 08:04.000,75 12:24.088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1344,-75.2067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1344, -75.2067)"
2008123008,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2008,8,2057,20,Dark street lights,Dry,Angle,Urban,1,1,2,2,42 07:01.972,80 05:53.607,2,0,0,0,1,0,0,0,0,0,1,0,0,0,42.1172,-80.0982,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,"(42.1172, -80.0982)"
2007107051,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2007,8,2050,20,Dark street lights,Dry,Angle,Urban,0,1,3,2,40 05:14.747,74 58:18.681,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.0874,-74.9719,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.0874, -74.9719)"
2007125511,66,York,66212,Hellam Twp,08,District 8-0,66212,HELLAM TWP,2007,12,2355,23,Dark no street lights,Ice Patches,Non collision,Rural,0,0,1,1,40 00:14.000,76 37:23.331,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0049,-76.6202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.0049, -76.6202)"
2013076499,36,Lancaster,36301,Lancaster City,08,District 8-0,36301,LANCASTER CITY,2013,7,0124,1,Dark street lights,Dry,Non collision,Urban,0,0,1,1,40 02:03.775,76 18:09.190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0344,-76.3026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.0344, -76.3026)"
2002213930,02,Allegheny,02217,Richland Twp,11,District 11-0,02217, ,2002,5,1907,19,Daylight,Dry,Hit pedestrian,Urban,0,1,3,2,40 38:05.640,79 56:22.560,1,0,0,1,1,0,0,0,0,0,0,0,1,0,40.6346,-79.9397,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.6346, -79.9397)"
2009068417,45,Monroe,45213,Smithfield Twp,05,District 5-0,68N06,PSP - Swiftwater,2009,6,0616,6,Daylight,Dry,Hit fixed object,Rural,0,1,1,1,41 02:25.332,75 07:55.190,1,0,0,1,1,0,0,1,0,0,0,0,0,0,41.0404,-75.132,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.0404, -75.132)"
1999121028,06,Berks,06220,Lower Alsace Twp,05,District 5-0,06505,CENTRAL BERKS REGIONAL,1999,11,1850,18,Dark street lights,Wet,Hit fixed object,Urban,0,1,1,1,40 20:38.400,75 52:28.560,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.344,-75.8747,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(40.344, -75.8747)"
2002050217,21,Cumberland,21102,Lower Allen Twp,08,District 8-0,21102,LOWER ALLEN TWP,2002,6,2115,21,Dark street lights,Dry,Angle,Urban,0,1,2,2,40 13:17.259,76 57:43.524,2,0,0,1,1,0,0,0,1,0,0,1,0,0,40.2215,-76.9621,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.2215, -76.9621)"
2007007334,41,Lycoming,41239,Washington Twp,03,District 3-0,68F01,PSP - Montoursville,2006,12,0000,0,Dark no street lights,Dry,Non collision,Rural,0,1,1,1,41 09:23.000,76 59:28.087,1,0,0,1,1,0,0,0,0,0,0,0,0,0,41.1566,-76.9911,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,1,"(41.1566, -76.9911)"
2000085242,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2000,7,0840,8,Daylight,Dry,Angle,Urban,0,1,2,2,40 00:31.320,75 11:37.320,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.0087,-75.1937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,1,0,0,0,0,0,0,0,"(40.0087, -75.1937)"
1998044667,17,Clearfield,17301,DuBois City,02,District 2-0,17301,DUBOIS CITY,1998,6,2109,21,Dark street lights,Dry,Angle,Urbanized,0,2,2,2,41 07:09.480,78 45:38.160,2,0,0,2,2,0,0,0,1,0,0,0,0,0,41.1193,-78.7606,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(41.1193, -78.7606)"
2009053750,09,Bucks,09202,Bensalem Twp,06,District 6-0,09202,BENSALEM TWP,2009,5,1225,12,Daylight,Dry,Angle,Urban,0,0,3,2,40 07:19.455,74 58:36.734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1219,-74.9769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1219, -74.9769)"
1999107091,05,Bedford,05219,Snake Spring Twp,09,District 9-0,68T04,PSP - Everett,1999,9,0917,9,Daylight,Dry,Rear-end,Rural,0,0,5,5,40 00:41.400,78 27:16.920,5,0,0,0,0,0,0,0,0,0,2,0,0,0,40.0115,-78.4547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.0115, -78.4547)"
2004052219,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2003,8,2022,20,Daylight,Dry,Hit fixed object,Urban,0,0,2,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2015074339,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2015,7,0118,1,Dark street lights,Dry,Hit fixed object,Urban,0,1,1,1,40 28:05.590,80 00:35.080,1,0,0,1,1,0,0,0,0,0,0,0,0,0,40.4682,-80.0097,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.4682, -80.0097)"
2015074776,53,Schuylkill,53218,North Manheim Twp,05,District 5-0,68L07,PSP - Schuylkill Haven,2015,7,1727,17,Daylight,Dry,Angle,Rural,0,0,4,2,40 38:14.586,76 11:07.270,2,0,0,0,0,0,0,0,0,0,1,0,1,0,40.6374,-76.1854,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.6374, -76.1854)"
2008070600,65,Wyoming,65214,Noxen Twp,04,District 4-0,68P06,PSP - Tunkhannock,2008,6,1655,16,Daylight,Dry,Angle,Rural,0,3,3,2,41 25:40.740,76 04:18.424,2,0,1,2,3,0,0,0,0,0,0,0,0,0,41.428,-76.0718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(41.428, -76.0718)"
2006116914,37,Lawrence,37301,New Castle City,11,District 11-0,37301,NEW CASTLE CITY,2006,10,0818,8,Daylight,Dry,Rear-end,Urbanized,0,2,3,3,41 01:05.588,80 20:16.554,2,0,0,0,2,0,0,0,1,0,0,0,0,0,41.0182,-80.3379,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.0182, -80.3379)"
